ID,SiteID,SiteName,SiteNumber,ClassificationID
20523,1270,Eastern Cemetery,G 7652,86
20524,1270,Eastern Cemetery,G 7652,86
20525,1270,Eastern Cemetery,G 7652,83
20526,1270,Eastern Cemetery,G 7652,82
20527,1270,Eastern Cemetery,G 7652,97
20528,1270,Eastern Cemetery,G 7652,97
20529,2091,Eastern Cemetery,Street G 7700,18
20530,2154,Eastern Cemetery,G 7350,100
20531,2154,Eastern Cemetery,G 7350,100
20532,2091,Eastern Cemetery,Street G 7700,53
20533,2154,Eastern Cemetery,G 7350,100
20534,2154,Eastern Cemetery,G 7350,100
20536,2091,Eastern Cemetery,Street G 7700,88
20537,2091,Eastern Cemetery,Street G 7700,79
20538,1512,Eastern Cemetery,G 7070,100
20539,542,Western Cemetery,G 5211,18
20539,532,Western Cemetery,G 5110,18
20540,2091,Eastern Cemetery,Street G 7700,79
20541,2091,Eastern Cemetery,Street G 7700,129
20541,1292,Eastern Cemetery,G 7761,129
20542,542,Western Cemetery,G 5211,18
20542,532,Western Cemetery,G 5110,18
20543,532,Western Cemetery,G 5110,18
20543,542,Western Cemetery,G 5211,18
20544,1292,Eastern Cemetery,G 7761,95
20544,2091,Eastern Cemetery,Street G 7700,95
20545,1285,Eastern Cemetery,G 7754,34
20546,532,Western Cemetery,G 5110,18
20547,1285,Eastern Cemetery,G 7754,34
20548,532,Western Cemetery,G 5110,18
20548,554,Western Cemetery,G 5230,18
20549,1285,Eastern Cemetery,G 7754,86
20550,532,Western Cemetery,G 5110,58
20551,1284,Eastern Cemetery,G 7753,58
20552,1512,Eastern Cemetery,G 7070,100
20553,1512,Eastern Cemetery,G 7070,100
20554,1512,Eastern Cemetery,G 7070,100
20555,1287,Eastern Cemetery,G 7757,34
20556,1512,Eastern Cemetery,G 7070,100
20557,1512,Eastern Cemetery,G 7070,34
20558,543,Western Cemetery,G 5220,38
20558,541,Western Cemetery,G 5210,38
20559,1512,Eastern Cemetery,G 7070,100
20560,1287,Eastern Cemetery,G 7757,34
20561,1512,Eastern Cemetery,G 7070,94
20562,505,Western Cemetery,G 5221,118
20563,1287,Eastern Cemetery,G 7757,53
20564,1512,Eastern Cemetery,G 7070,97
20565,2091,Eastern Cemetery,Street G 7700,79
20565,1283,Eastern Cemetery,G 7750,79
20566,532,Western Cemetery,G 5110,98
20567,1287,Eastern Cemetery,G 7757,88
20568,2091,Eastern Cemetery,Street G 7700,79
20568,1283,Eastern Cemetery,G 7750,79
20569,1287,Eastern Cemetery,G 7757,34
20570,2091,Eastern Cemetery,Street G 7700,95
20570,1283,Eastern Cemetery,G 7750,95
20571,532,Western Cemetery,G 5110,98
20572,1287,Eastern Cemetery,G 7757,34
20573,1287,Eastern Cemetery,G 7757,34
20574,2511,Western Cemetery,G 5412,18
20575,1287,Eastern Cemetery,G 7757,129
20576,1287,Eastern Cemetery,G 7757,53
20577,2511,Western Cemetery,G 5412,18
20578,1287,Eastern Cemetery,G 7757,34
20579,2511,Western Cemetery,G 5412,18
20580,2511,Western Cemetery,G 5412,18
20581,2511,Western Cemetery,G 5412,18
20582,1287,Eastern Cemetery,G 7757,34
20583,1287,Eastern Cemetery,G 7757,34
20584,2511,Western Cemetery,G 5412,18
20585,2511,Western Cemetery,G 5412,38
20586,2091,Eastern Cemetery,Street G 7700,79
20586,1284,Eastern Cemetery,G 7753,79
20587,1284,Eastern Cemetery,G 7753,79
20587,2091,Eastern Cemetery,Street G 7700,79
20588,2091,Eastern Cemetery,Street G 7700,79
20588,1284,Eastern Cemetery,G 7753,79
20589,1284,Eastern Cemetery,G 7753,79
20589,2091,Eastern Cemetery,Street G 7700,79
20590,2509,Western Cemetery,G 5411,18
20591,2091,Eastern Cemetery,Street G 7700,79
20591,1284,Eastern Cemetery,G 7753,79
20592,2509,Western Cemetery,G 5411,38
20593,2091,Eastern Cemetery,Street G 7700,79
20593,1284,Eastern Cemetery,G 7753,79
20594,2509,Western Cemetery,G 5411,95
20595,1284,Eastern Cemetery,G 7753,79
20596,1284,Eastern Cemetery,G 7753,79
20596,2091,Eastern Cemetery,Street G 7700,79
20597,2509,Western Cemetery,G 5411,18
20598,2091,Eastern Cemetery,Street G 7700,79
20598,1284,Eastern Cemetery,G 7753,79
20599,1284,Eastern Cemetery,G 7753,79
20599,2091,Eastern Cemetery,Street G 7700,79
20600,2511,Western Cemetery,G 5412,18
20601,2091,Eastern Cemetery,Street G 7700,79
20601,1284,Eastern Cemetery,G 7753,79
20602,1284,Eastern Cemetery,G 7753,80
20602,2091,Eastern Cemetery,Street G 7700,80
20603,2511,Western Cemetery,G 5412,18
20604,2091,Eastern Cemetery,Street G 7700,104
20604,1284,Eastern Cemetery,G 7753,104
20605,2509,Western Cemetery,G 5411,18
20606,2091,Eastern Cemetery,Street G 7700,95
20606,1284,Eastern Cemetery,G 7753,95
20607,1284,Eastern Cemetery,G 7753,79
20607,2091,Eastern Cemetery,Street G 7700,79
20608,2091,Eastern Cemetery,Street G 7700,138
20608,1284,Eastern Cemetery,G 7753,138
20609,2509,Western Cemetery,G 5411,38
20610,2091,Eastern Cemetery,Street G 7700,88
20610,1284,Eastern Cemetery,G 7753,88
20611,2091,Eastern Cemetery,Street G 7700,138
20611,1287,Eastern Cemetery,G 7757,138
20612,2509,Western Cemetery,G 5411,99
20613,2091,Eastern Cemetery,Street G 7700,138
20613,1284,Eastern Cemetery,G 7753,138
20613,2688,Eastern Cemetery,G 7600 V,138
20614,1284,Eastern Cemetery,G 7753,79
20614,2091,Eastern Cemetery,Street G 7700,79
20615,2509,Western Cemetery,G 5411,18
20616,2509,Western Cemetery,G 5411,18
20617,2509,Western Cemetery,G 5411,18
20618,2509,Western Cemetery,G 5411,18
20619,2091,Eastern Cemetery,Street G 7700,95
20619,1284,Eastern Cemetery,G 7753,95
20620,1293,Eastern Cemetery,G 7762,88
20621,1284,Eastern Cemetery,G 7753,95
20621,2091,Eastern Cemetery,Street G 7700,95
20622,2509,Western Cemetery,G 5411,18
20623,1175,Eastern Cemetery,G 7530-7540,100
20624,507,Western Cemetery,G 5223,18
20625,1287,Eastern Cemetery,G 7757,34
20626,1287,Eastern Cemetery,G 7757,129
20627,1175,Eastern Cemetery,G 7530-7540,33
20628,1291,Eastern Cemetery,G 7760,93
20629,507,Western Cemetery,G 5223,18
20630,2091,Eastern Cemetery,Street G 7700,58
20630,1285,Eastern Cemetery,G 7754,58
20631,1284,Eastern Cemetery,G 7753,121
20632,1285,Eastern Cemetery,G 7754,117
20632,2091,Eastern Cemetery,Street G 7700,117
20633,1284,Eastern Cemetery,G 7753,34
20634,1285,Eastern Cemetery,G 7754,89
20634,2091,Eastern Cemetery,Street G 7700,89
20635,2091,Eastern Cemetery,Street G 7700,138
20635,1285,Eastern Cemetery,G 7754,138
20636,1284,Eastern Cemetery,G 7753,34
20637,1285,Eastern Cemetery,G 7754,129
20637,2091,Eastern Cemetery,Street G 7700,129
20638,1284,Eastern Cemetery,G 7753,34
20639,1285,Eastern Cemetery,G 7754,79
20639,2091,Eastern Cemetery,Street G 7700,79
20640,1284,Eastern Cemetery,G 7753,34
20641,507,Western Cemetery,G 5223,18
20642,1284,Eastern Cemetery,G 7753,34
20643,1284,Eastern Cemetery,G 7753,34
20644,1285,Eastern Cemetery,G 7754,34
20644,2091,Eastern Cemetery,Street G 7700,34
20645,1284,Eastern Cemetery,G 7753,34
20646,507,Western Cemetery,G 5223,18
20647,1284,Eastern Cemetery,G 7753,34
20648,1284,Eastern Cemetery,G 7753,99
20649,507,Western Cemetery,G 5223,18
20650,507,Western Cemetery,G 5223,34
20651,1284,Eastern Cemetery,G 7753,99
20652,1284,Eastern Cemetery,G 7753,99
20653,507,Western Cemetery,G 5223,34
20654,1570,Eastern Cemetery,G 7510,138
20655,507,Western Cemetery,G 5223,34
20656,1284,Eastern Cemetery,G 7753,99
20657,1570,Eastern Cemetery,G 7510,58
20658,1284,Eastern Cemetery,G 7753,99
20659,507,Western Cemetery,G 5223,18
20660,1570,Eastern Cemetery,G 7510,120
20661,1570,Eastern Cemetery,G 7510,120
20662,1284,Eastern Cemetery,G 7753,99
20663,569,Western Cemetery,G 5321,18
20664,1284,Eastern Cemetery,G 7753,99
20665,2091,Eastern Cemetery,Street G 7700,18
20666,1284,Eastern Cemetery,G 7753,99
20667,2207,Eastern Cemetery,G 7752,58
20668,569,Western Cemetery,G 5321,18
20668,554,Western Cemetery,G 5230,18
20669,2091,Eastern Cemetery,Street G 7700,34
20669,1285,Eastern Cemetery,G 7754,34
20670,2207,Eastern Cemetery,G 7752,58
20671,507,Western Cemetery,G 5223,18
20672,2207,Eastern Cemetery,G 7752,58
20673,507,Western Cemetery,G 5223,34
20674,2207,Eastern Cemetery,G 7752,58
20675,2091,Eastern Cemetery,Street G 7700,89
20675,1285,Eastern Cemetery,G 7754,89
20676,2207,Eastern Cemetery,G 7752,58
20677,507,Western Cemetery,G 5223,34
20678,2091,Eastern Cemetery,Street G 7700,94
20679,2207,Eastern Cemetery,G 7752,58
20680,507,Western Cemetery,G 5223,34
20681,2207,Eastern Cemetery,G 7752,58
20682,543,Western Cemetery,G 5220,57
20683,2207,Eastern Cemetery,G 7752,58
20684,2091,Eastern Cemetery,Street G 7700,129
20684,1285,Eastern Cemetery,G 7754,129
20685,1285,Eastern Cemetery,G 7754,138
20685,2091,Eastern Cemetery,Street G 7700,138
20686,2207,Eastern Cemetery,G 7752,58
20687,1284,Eastern Cemetery,G 7753,34
20688,1285,Eastern Cemetery,G 7754,138
20688,2091,Eastern Cemetery,Street G 7700,138
20689,542,Western Cemetery,G 5211,18
20689,554,Western Cemetery,G 5230,18
20690,1161,Western Cemetery,G 4940,98
20691,1284,Eastern Cemetery,G 7753,34
20692,1295,Eastern Cemetery,G 7764,129
20693,1285,Eastern Cemetery,G 7754,138
20693,2091,Eastern Cemetery,Street G 7700,138
20694,1295,Eastern Cemetery,G 7764,38
20695,2091,Eastern Cemetery,Street G 7700,79
20695,1285,Eastern Cemetery,G 7754,79
20696,1161,Western Cemetery,G 4940,98
20697,1284,Eastern Cemetery,G 7753,34
20698,1285,Eastern Cemetery,G 7754,79
20698,2091,Eastern Cemetery,Street G 7700,79
20699,2091,Eastern Cemetery,Street G 7700,79
20699,1285,Eastern Cemetery,G 7754,79
20700,1161,Western Cemetery,G 4940,98
20701,1285,Eastern Cemetery,G 7754,100
20701,2091,Eastern Cemetery,Street G 7700,100
20702,1284,Eastern Cemetery,G 7753,88
20703,1161,Western Cemetery,G 4940,98
20704,1284,Eastern Cemetery,G 7753,88
20705,1284,Eastern Cemetery,G 7753,79
20706,1284,Eastern Cemetery,G 7753,79
20707,1284,Eastern Cemetery,G 7753,95
20708,1161,Western Cemetery,G 4940,58
20709,1284,Eastern Cemetery,G 7753,95
20710,1161,Western Cemetery,G 4940,58
20711,1284,Eastern Cemetery,G 7753,95
20712,1287,Eastern Cemetery,G 7757,85
20713,1360,Western Cemetery,G 5562,34
20714,1360,Western Cemetery,G 5562,34
20715,1360,Western Cemetery,G 5562,34
20716,1360,Western Cemetery,G 5562,34
20717,1360,Western Cemetery,G 5562,38
20718,1360,Western Cemetery,G 5562,58
20719,1360,Western Cemetery,G 5562,58
20720,1360,Western Cemetery,G 5562,118
20721,530,Western Cemetery,G 5080,99
20722,530,Western Cemetery,G 5080,34
20723,530,Western Cemetery,G 5080,84
20724,530,Western Cemetery,G 5080,34
20725,530,Western Cemetery,G 5080,89
20726,1360,Western Cemetery,G 5562,18
20727,1360,Western Cemetery,G 5562,18
20728,1360,Western Cemetery,G 5562,58
20729,1360,Western Cemetery,G 5562,34
20730,1360,Western Cemetery,G 5562,34
20731,530,Western Cemetery,G 5080,95
20732,530,Western Cemetery,G 5080,95
20733,530,Western Cemetery,G 5080,95
20734,530,Western Cemetery,G 5080,95
20735,530,Western Cemetery,G 5080,95
20736,530,Western Cemetery,G 5080,95
20737,530,Western Cemetery,G 5080,95
20738,530,Western Cemetery,G 5080,95
20739,530,Western Cemetery,G 5080,95
20740,530,Western Cemetery,G 5080,95
20741,530,Western Cemetery,G 5080,95
20742,530,Western Cemetery,G 5080,95
20743,530,Western Cemetery,G 5080,95
20744,530,Western Cemetery,G 5080,95
20745,535,Western Cemetery,G 5140,84
20746,554,Western Cemetery,G 5230,18
20747,530,Western Cemetery,G 5080,34
20748,520,Western Cemetery,G 5020,58
20749,535,Western Cemetery,G 5140,18
20750,520,Western Cemetery,G 5020,58
20751,821,Western Cemetery,G 2370,129
20752,821,Western Cemetery,G 2370,53
20753,821,Western Cemetery,G 2370,18
20754,520,Western Cemetery,G 5020,34
20755,821,Western Cemetery,G 2370,79
20756,821,Western Cemetery,G 2370,79
20757,821,Western Cemetery,G 2370,79
20758,821,Western Cemetery,G 2370,34
20759,821,Western Cemetery,G 2370,120
20760,670,Western Cemetery,G 2100,34
20761,670,Western Cemetery,G 2100,79
20762,1343,Western Cemetery,G 5520,24
20763,1343,Western Cemetery,G 5520,98
20764,686,Western Cemetery,G 2120,121
20765,813,Western Cemetery,G 2356,118
20766,670,Western Cemetery,G 2100,58
20767,1171,Western Cemetery,G 5480,89
20768,1171,Western Cemetery,G 5480,34
20769,1171,Western Cemetery,G 5480,34
20770,1171,Western Cemetery,G 5480,99
20771,1343,Western Cemetery,G 5520,118
20772,1342,Western Cemetery,G 5512,64
20773,1343,Western Cemetery,G 5520,83
20774,1348,Western Cemetery,G 5530,83
20775,813,Western Cemetery,G 2356,38
20776,813,Western Cemetery,G 2356,38
20777,813,Western Cemetery,G 2356,38
20778,813,Western Cemetery,G 2356,58
20779,2228,Eastern Cemetery,G 7946,18
20780,2228,Eastern Cemetery,G 7946,18
20781,1591,Eastern Cemetery,G 7796,18
20782,1591,Eastern Cemetery,G 7796,79
20783,1591,Eastern Cemetery,G 7796,79
20784,1591,Eastern Cemetery,G 7796,79
20785,1591,Eastern Cemetery,G 7796,53
20786,2724,Eastern Cemetery,G 7924,79
20787,2724,Eastern Cemetery,G 7924,95
20788,2228,Eastern Cemetery,G 7946,116
20789,2228,Eastern Cemetery,G 7946,116
20790,821,Western Cemetery,G 2370,38
20791,2730,Eastern Cemetery,G 7947,34
20792,821,Western Cemetery,G 2370,58
20793,2730,Eastern Cemetery,G 7947,95
20794,821,Western Cemetery,G 2370,18
20795,2730,Eastern Cemetery,G 7947,95
20796,821,Western Cemetery,G 2370,18
20797,2730,Eastern Cemetery,G 7947,79
20798,2730,Eastern Cemetery,G 7947,79
20799,821,Western Cemetery,G 2370,18
20800,821,Western Cemetery,G 2370,18
20801,1343,Western Cemetery,G 5520,58
20802,2730,Eastern Cemetery,G 7947,95
20803,2730,Eastern Cemetery,G 7947,95
20804,2730,Eastern Cemetery,G 7947,95
20805,1343,Western Cemetery,G 5520,58
20806,1343,Western Cemetery,G 5520,58
20807,2730,Eastern Cemetery,G 7947,129
20808,1343,Western Cemetery,G 5520,58
20809,1343,Western Cemetery,G 5520,58
20810,1591,Eastern Cemetery,G 7796,79
20811,1343,Western Cemetery,G 5520,7
20812,1171,Western Cemetery,G 5480,34
20813,1419,Eastern Cemetery,G 7000 SE 147,95
20814,1161,Western Cemetery,G 4940,34
20815,1161,Western Cemetery,G 4940,34
20816,821,Western Cemetery,G 2370,129
20817,1591,Eastern Cemetery,G 7796,34
20818,821,Western Cemetery,G 2370,95
20819,821,Western Cemetery,G 2370,53
20820,821,Western Cemetery,G 2370,53
20821,821,Western Cemetery,G 2370,120
20822,821,Western Cemetery,G 2370,129
20823,821,Western Cemetery,G 2370,18
20824,821,Western Cemetery,G 2370,120
20825,1340,Western Cemetery,G 5510,83
20826,1348,Western Cemetery,G 5530,83
20827,821,Western Cemetery,G 2370,18
20828,2089,Eastern Cemetery,Street G 7500,87
20828,1177,Eastern Cemetery,G 7560,87
20829,530,Western Cemetery,G 5080,84
20830,821,Western Cemetery,G 2370,38
20831,1591,Eastern Cemetery,G 7796,87
20832,821,Western Cemetery,G 2370,38
20833,821,Western Cemetery,G 2370,38
20834,821,Western Cemetery,G 2370,18
20835,1591,Eastern Cemetery,G 7796,53
20836,2089,Eastern Cemetery,Street G 7500,53
20836,1177,Eastern Cemetery,G 7560,53
20837,821,Western Cemetery,G 2370,120
20838,821,Western Cemetery,G 2370,34
20839,821,Western Cemetery,G 2370,34
20840,1453,Eastern Cemetery,G 7000 SE 194,121
20841,821,Western Cemetery,G 2370,18
20842,530,Western Cemetery,G 5080,58
20843,1343,Western Cemetery,G 5520,58
20844,1287,Eastern Cemetery,G 7757,87
20845,2729,Eastern Cemetery,G 7938,87
20846,1343,Western Cemetery,G 5520,58
20847,1343,Western Cemetery,G 5520,58
20848,1343,Western Cemetery,G 5520,58
20849,1177,Eastern Cemetery,G 7560,129
20849,2089,Eastern Cemetery,Street G 7500,129
20850,1343,Western Cemetery,G 5520,58
20851,821,Western Cemetery,G 2370,38
20852,1274,Eastern Cemetery,G 7670,95
20852,2090,Eastern Cemetery,Street G 7600,95
20853,821,Western Cemetery,G 2370,38
20854,821,Western Cemetery,G 2370,38
20855,2090,Eastern Cemetery,Street G 7600,98
20855,1274,Eastern Cemetery,G 7670,98
20856,821,Western Cemetery,G 2370,38
20857,821,Western Cemetery,G 2370,104
20858,1274,Eastern Cemetery,G 7670,79
20858,2090,Eastern Cemetery,Street G 7600,79
20859,1274,Eastern Cemetery,G 7670,95
20859,2090,Eastern Cemetery,Street G 7600,95
20860,2090,Eastern Cemetery,Street G 7600,79
20860,1274,Eastern Cemetery,G 7670,79
20861,821,Western Cemetery,G 2370,53
20862,821,Western Cemetery,G 2370,120
20863,2934,Eastern Cemetery,G 7000 SE 200,95
20864,821,Western Cemetery,G 2370,120
20865,1343,Western Cemetery,G 5520,95
20866,1274,Eastern Cemetery,G 7670,34
20866,2090,Eastern Cemetery,Street G 7600,34
20867,2730,Eastern Cemetery,G 7947,104
20868,2730,Eastern Cemetery,G 7947,79
20869,1343,Western Cemetery,G 5520,92
20870,2730,Eastern Cemetery,G 7947,79
20871,2730,Eastern Cemetery,G 7947,79
20872,1349,Western Cemetery,G 5540,58
20873,2730,Eastern Cemetery,G 7947,79
20874,2730,Eastern Cemetery,G 7947,79
20875,1349,Western Cemetery,G 5540,58
20876,2730,Eastern Cemetery,G 7947,95
20877,1349,Western Cemetery,G 5540,58
20878,1349,Western Cemetery,G 5540,58
20879,1349,Western Cemetery,G 5540,58
20880,2730,Eastern Cemetery,G 7947,95
20881,1349,Western Cemetery,G 5540,58
20882,2730,Eastern Cemetery,G 7947,95
20883,1349,Western Cemetery,G 5540,58
20884,1349,Western Cemetery,G 5540,58
20885,2730,Eastern Cemetery,G 7947,95
20886,1288,Eastern Cemetery,G 7758,98
20887,1284,Eastern Cemetery,G 7753,89
20888,1283,Eastern Cemetery,G 7750,53
20889,2199,Eastern Cemetery,G 7671,132
20890,1284,Eastern Cemetery,G 7753,89
20891,1284,Eastern Cemetery,G 7753,129
20892,1284,Eastern Cemetery,G 7753,84
20893,1274,Eastern Cemetery,G 7670,89
20894,1283,Eastern Cemetery,G 7750,79
20895,1284,Eastern Cemetery,G 7753,95
20896,1283,Eastern Cemetery,G 7750,79
20897,1284,Eastern Cemetery,G 7753,57
20898,2199,Eastern Cemetery,G 7671,34
20899,1283,Eastern Cemetery,G 7750,79
20900,1283,Eastern Cemetery,G 7750,129
20901,1284,Eastern Cemetery,G 7753,34
20902,1283,Eastern Cemetery,G 7750,38
20903,2199,Eastern Cemetery,G 7671,34
20904,1287,Eastern Cemetery,G 7757,58
20905,1287,Eastern Cemetery,G 7757,18
20906,1296,Eastern Cemetery,G 7765,120
20907,1287,Eastern Cemetery,G 7757,138
20908,2207,Eastern Cemetery,G 7752,58
20909,530,Western Cemetery,G 5080,97
20910,2207,Eastern Cemetery,G 7752,34
20911,1287,Eastern Cemetery,G 7757,89
20912,2207,Eastern Cemetery,G 7752,88
20913,1287,Eastern Cemetery,G 7757,116
20914,2091,Eastern Cemetery,Street G 7700,34
20914,1291,Eastern Cemetery,G 7760,34
20915,1287,Eastern Cemetery,G 7757,34
20916,708,Western Cemetery,G 2150,97
20917,1297,Eastern Cemetery,G 7766,38
20918,1297,Eastern Cemetery,G 7766,34
20919,2091,Eastern Cemetery,Street G 7700,95
20919,1286,Eastern Cemetery,G 7755,95
20920,1297,Eastern Cemetery,G 7766,89
20921,1287,Eastern Cemetery,G 7757,99
20922,2210,Eastern Cemetery,G 7767,34
20923,1287,Eastern Cemetery,G 7757,123
20924,2091,Eastern Cemetery,Street G 7700,34
20924,1286,Eastern Cemetery,G 7755,34
20925,1297,Eastern Cemetery,G 7766,89
20926,1287,Eastern Cemetery,G 7757,95
20927,1287,Eastern Cemetery,G 7757,53
20928,2730,Eastern Cemetery,G 7947,95
20929,1349,Western Cemetery,G 5540,118
20930,2730,Eastern Cemetery,G 7947,95
20931,2730,Eastern Cemetery,G 7947,95
20932,1349,Western Cemetery,G 5540,118
20933,2730,Eastern Cemetery,G 7947,95
20934,530,Western Cemetery,G 5080,18
20935,2730,Eastern Cemetery,G 7947,34
20936,530,Western Cemetery,G 5080,57
20937,2730,Eastern Cemetery,G 7947,34
20938,1349,Western Cemetery,G 5540,129
20939,2730,Eastern Cemetery,G 7947,53
20940,1349,Western Cemetery,G 5540,38
20941,2730,Eastern Cemetery,G 7947,87
20942,1349,Western Cemetery,G 5540,34
20943,1349,Western Cemetery,G 5540,34
20944,1593,Eastern Cemetery,G 7798,79
20945,1349,Western Cemetery,G 5540,34
20946,1349,Western Cemetery,G 5540,95
20947,1593,Eastern Cemetery,G 7798,103
20948,1349,Western Cemetery,G 5540,95
20949,1593,Eastern Cemetery,G 7798,103
20950,1349,Western Cemetery,G 5540,95
20951,1349,Western Cemetery,G 5540,95
20952,1593,Eastern Cemetery,G 7798,106
20953,1349,Western Cemetery,G 5540,95
20954,1343,Western Cemetery,G 5520,99
20955,2091,Eastern Cemetery,Street G 7700,79
20956,1343,Western Cemetery,G 5520,92
20957,1289,Eastern Cemetery,G 7759,79
20958,1343,Western Cemetery,G 5520,95
20959,1289,Eastern Cemetery,G 7759,79
20960,1289,Eastern Cemetery,G 7759,79
20961,1289,Eastern Cemetery,G 7759,79
20962,1343,Western Cemetery,G 5520,95
20963,2091,Eastern Cemetery,Street G 7700,79
20964,2091,Eastern Cemetery,Street G 7700,79
20965,2091,Eastern Cemetery,Street G 7700,79
20966,2091,Eastern Cemetery,Street G 7700,79
20967,2091,Eastern Cemetery,Street G 7700,95
20968,2091,Eastern Cemetery,Street G 7700,95
20969,2091,Eastern Cemetery,Street G 7700,79
20970,2091,Eastern Cemetery,Street G 7700,79
20971,2090,Eastern Cemetery,Street G 7600,129
20971,1274,Eastern Cemetery,G 7670,129
