"Code","Code2","Term"
7049,"E01/1369/2","SUNDERLAND"
7050,"E01/1370/3","SUNDERLAND MUSEUM AND ART GALLERY [03/094]"
7051,"E01/1421/2","SWANSEA"
7052,"E01/1422/3","WELLCOME MUSEUM OF EGYPTIAN AND GRAECO-ROMAN ANTIQUITIES [03/124]"
7053,"E01/1371/2","SWINDON"
7054,"E01/1372/3","SWINDON MUSEUM AND ART GALLERY [03/095]"
7055,"E01/1373/2","TAMWORTH"
7056,"E01/1374/3","TAMWORTH CASTLE AND MUSEUM SERVICE [03/096]"
7057,"E01/1375/2","TORQUAY"
7058,"E01/1376/3","TORQUAY MUSEUM [03/097]"
7059,"E01/1377/2","TRURO"
7060,"E01/1378/3","THE ROYAL CORNWALL MUSEUM [03/098]"
7061,"E01/1379/2","TUNBRIDGE WELLS"
7062,"E01/1380/3","TUNBRIDGE WELLS MUSEUM AND ART GALLERY [03/099]"
7063,"E01/1381/2","WAKEFIELD"
7064,"E01/1382/3","METROPOLITAN DISTRICT COUNCIL ART GALLERIES [03/100]"
7065,"E01/1383/2","WALSALL"
7066,"E01/1384/3","MUSEUM AND ART GALLERY [03/101]"
7067,"E01/1385/2","WARRINGTON"
7068,"E01/1386/3","EGYPTIAN COLLECTION [03/102]"
7069,"E01/1387/2","WARWICK"
7070,"E01/1388/3","WARWICKSHIRE MUSEUM [03/103]"
7071,"E01/1389/2","WELLS"
7072,"E01/1390/3","CITY LIBRARY [03/104]"
7073,"E01/1423/2","WELSHPOOL"
7074,"E01/1424/3","POWYSLAND MUSEUM AND MONTGOMERY CANAL CENTRE [03/125]"
7075,"E01/1391/2","WHITBY"
7076,"E01/1392/3","WHITBY MUSEUM [03/106]"
7077,"E01/1393/2","WIGAN"
7078,"E01/1394/3","MUSEUM AND ART GALLERY [03/107]"
7079,"E01/1395/2","WINCHESTER"
7080,"E01/1396/3","WINCHESTER CITY MUSEUM [03/108]"
7081,"E01/1397/3","WINCHESTER COLLEGE TREASURY [03/109]"
7082,"E01/1252/2","WINDSOR"
7083,"E01/1253/3","ETON COLLEGE [03/041]"
7084,"E01/1254/3","MYERS MUSEUM [03/042]"
7085,"E01/1398/2","WISBECH"
7086,"E01/1399/3","WISBECH AND FENLAND MUSEUM [03/110]"
7087,"E01/1400/2","YORK"
7088,"E01/1401/3","YORKSHIRE MUSEUM [03/111]"
7089,"E01/1425/1","URUGUAY [56]"
7090,"E01/1426/2","MONTEVIDEO"
7091,"E01/1427/3","MUSEO NACIONAL DE HISTORIA NATURAL [56/001]"
7092,"E01/1428/1","VATICAN [73]"
7093,"E01/1429/2","VATICAN CITY"
7094,"E01/1430/3","MUSEO GREGORIANO EGIZIO [73/001]"
7095,"E01/1431/1","VENEZUELA [58]"
7096,"E01/1432/2","CARACAS"
7097,"E01/1433/3","MUSEO DE BELLAS ARTES [58/001]"
7098,"E01/1434/1","YEMEN, PEOPLE'S DEMOCRATIC REPUBLIK [59]"
7099,"E01/1435/2","ADEN"
7100,"E01/1436/3","DEPARTMENT OF ANTIQUITIES AND MUSEUMS [59/001]"
7101,"E01/1437/3","EGYPTIAN COLLECTION [59/002]"
7102,"E01/1438/1","YUGOSLAVIA [60]"
7103,"E01/1439/2","BELGRADE"
7104,"E01/1440/3","MEMORIAL CENTRE JOSIP BROZ TITO [60/001]"
7105,"E01/1441/3","NARODNI MUZEJ [60/002]"
7106,"E01/1442/1","PRIVATE COLLECTION [98]"
7107,"E01/1443/1","UNKNOWN [99]"
7108,"E02/0162/1","ACCESSORY (INCLUDING REGALIA)"
7109,"E02/0176/2","BADGE OF OFFICE"
7110,"E02/0163/2","CROWN"
7111,"E02/0725/3","ATEF-CROWN"
7112,"E02/0726/3","BLUE CROWN"
7113,"E02/0727/3","DOUBLE CROWN"
7114,"E02/0728/3","NEMES"
7115,"E02/0729/3","RED CROWN"
7116,"E02/0730/3","WHITE CROWN"
7117,"E02/0167/2","FAN"
7118,"E02/0177/2","FLY WHISK"
7119,"E02/0175/2","LEOPARD SKIN"
7120,"E02/0168/2","SCEPTRE"
7121,"E02/0169/3","HEQA-SCEPTRECROOK"
7122,"E02/0170/3","KHEREP-SCEPTRE"
7123,"E02/0171/3","NEKHAKHA-SCEPTRE/FLAIL/FLAGELLUM"
7124,"E02/0172/3","WAS-SCEPTRE"
7125,"E02/0173/3","WADJ-SCEPTRE"
7126,"E02/0174/3","UNSPECIFIED SCEPTRE"
7127,"E02/0165/2","STAFF"
7128,"E02/0166/2","STICK"
7129,"E02/0164/2","SUN-SHADE"
7130,"E02/0178/2","UNSPECIFIED ACCESSORY"
7131,"E02/0001/1","ARCHITECTURE"
7132,"E02/0069/2","ARCHITECTURAL DECORATION"
7133,"E02/0070/3","INLAY"
7134,"E02/0072/3","RELIEF"
7135,"E02/0731/4","SCULPTOR'S MODEL"
7136,"E02/0073/3","TILE"
7137,"E02/0071/3","WALL PAINTING"
7138,"E02/0012/2","ARCHITECTURAL ELEMENT"
7139,"E02/0013/3","ALTAR"
7140,"E02/0014/3","CEILING"
7141,"E02/0015/4","ARCHITRAVE"
7142,"E02/0016/4","CORNICE"
7143,"E02/0017/4","SLAB"
7144,"E02/0018/3","COLUMN/PILLAR"
7145,"E02/0019/4","ABACUS"
7146,"E02/0020/4","BASE"
7147,"E02/0023/4","BOSS"
7148,"E02/0021/4","CAPITAL"
7149,"E02/0022/4","DRUM"
7150,"E02/0024/4","SHAFT"
7151,"E02/0038/3","CRAMP"
7152,"E02/0026/3","DOOR"
7153,"E02/0027/4","BOLT"
7154,"E02/0028/4","DRUM"
7155,"E02/0029/4","HINGE"
7156,"E02/0030/4","JAMB"
7157,"E02/0034/4","KEY"
7158,"E02/0031/4","LEAF"
7159,"E02/0032/4","LINTEL"
7160,"E02/0033/4","LOCK"
7161,"E02/0035/4","PIVOT"
7162,"E02/0036/4","SOCKET"
7163,"E02/0037/4","THRESHOLD"
7164,"E02/0039/3","FALSE DOOR"
7165,"E02/0040/4","DRUM"
7166,"E02/0041/4","JAMB"
7167,"E02/0042/4","LINTEL"
7168,"E02/0044/4","NICHE"
7169,"E02/0043/4","PANEL"
7170,"E02/0045/3","FLOOR"
7171,"E02/0046/4","SLAB"
7172,"E02/0047/3","FOUNDATION DEPOSIT"
7173,"E02/0048/3","FRIEZE"
7174,"E02/0025/3","FUNERARY CONE"
7175,"E02/0049/3","GARGOYLE/RAIN SPOUT"
7176,"E02/0713/3","LATRINE"
7177,"E02/0050/3","NAOS"
7178,"E02/0051/3","NICHE"
7179,"E02/0052/3","OBELISK"
7180,"E02/0053/3","OFFERING BASIN"
7181,"E02/0054/3","OFFERING TABLE"
7182,"E02/0055/3","PEDESTAL"
7183,"E02/0056/3","PILASTER"
7184,"E02/0058/3","STELA"
7185,"E02/0059/3","TORUS MOULDING"
7186,"E02/0060/3","WALL"
7187,"E02/0061/4","BLOCK"
7188,"E02/0062/4","BRICK"
7189,"E02/0064/4","CASING STONE"
7190,"E02/0065/4","COPING BLOCK"
7191,"E02/0063/4","SURFACE PLASTER"
7192,"E02/0066/4","TALATAT"
7193,"E02/0067/3","WINDOW"
7194,"E02/0068/4","GRILL"
7195,"E02/0002/2","ARCHITECTURAL UNIT"
7196,"E02/0003/3","TEMPLE"
7197,"E02/0004/4","CHAPEL"
7198,"E02/0005/4","ROOM"
7199,"E02/0006/4","SHRINE"
7200,"E02/0007/3","TOMB/MASTABA/PYRAMIDE, ETC."
7201,"E02/0008/4","BURIAL CHAMBER"
7202,"E02/0009/4","CHAPEL"
7203,"E02/0057/4","PYRAMIDE/PYRAMIDION"
7204,"E02/0010/4","SERDAB"
7205,"E02/0011/4","SHAFT"
7206,"E02/0115/1","CLOTHING"
7207,"E02/0121/2","APRON"
7208,"E02/0122/2","BEAD NET"
7209,"E02/0123/2","BELT"
7210,"E02/0124/3","BUCKLE"
7211,"E02/0130/2","BROOCH"
7212,"E02/0724/2","COPTIC TEXTILE"
7213,"E02/0133/2","CAP"
7214,"E02/0117/2","GARMENT/DRESS"
7215,"E02/0127/2","GLOVES"
7216,"E02/0136/2","KERCHIEF"
7217,"E02/0119/2","KILT"
7218,"E02/0126/2","LOIN-CLOTH"
7219,"E02/0128/2","SANDAL"
7220,"E02/0116/2","SHAWL"
7221,"E02/0120/2","SHIRT"
7222,"E02/0129/2","SHOE"
7223,"E02/0135/2","SLEEVE"
7224,"E02/0134/2","SOCKS"
7225,"E02/0125/2","STRAP"
7226,"E02/0118/2","TUNIC"
7227,"E02/0131/2","WIG"
7228,"E02/0132/2","WIG ORNAMENT"
7229,"E02/0137/2","UNSPECIFIED CLOTHING"
7230,"E02/0084/1","FURNITURE"
7231,"E02/0101/2","BASKET"
7232,"E02/0102/3","BASKET LID"
7233,"E02/0093/2","BED"
7234,"E02/0094/3","FOLDING BED"
7235,"E02/0099/2","BOX/CHEST/CASKET"
7236,"E02/0100/3","BOX LID"
7237,"E02/0112/2","FURNITURE DECORATION"
7238,"E02/0113/3","INLAY"
7239,"E02/0114/3","OPENWORK"
7240,"E02/0103/2","FURNITURE ELEMENT"
7241,"E02/0106/3","BOLT"
7242,"E02/0105/3","CORNER BRACKET"
7243,"E02/0107/3","HANDLE"
7244,"E02/0108/3","HINGE"
7245,"E02/0109/3","KEY"
7246,"E02/0110/3","KNOB"
7247,"E02/0104/3","LEG"
7248,"E02/0111/3","LOCK"
7249,"E02/0095/2","HEADREST"
7250,"E02/0096/3","HEADREST CUSHION"
7251,"E02/0098/2","MAT"
7252,"E02/0085/2","SEAT"
7253,"E02/0086/3","ARMCHAIR"
7254,"E02/0088/3","CARRYING CHAIR"
7255,"E02/0087/3","CHAIR"
7256,"E02/0089/3","FOLDING STOOL"
7257,"E02/0090/3","FOOT STOOL"
7258,"E02/0091/3","STOOL"
7259,"E02/0092/3","THRONE"
7260,"E02/0097/2","TABLE"
7261,"E02/0335/1","IMPLEMENTS AND UTENSILS"
7262,"E02/0352/2","AGRICULTURAL EQUIPMENT"
7263,"E02/0714/3","BRANDING IRON"
7264,"E02/0353/3","FORK"
7265,"E02/0354/3","HOE"
7266,"E02/0356/3","PLOUGH"
7267,"E02/0357/3","SHOVEL"
7268,"E02/0358/3","SICKLE"
7269,"E02/0359/3","WINNOWING FAN"
7270,"E02/0355/3","YOKE"
7271,"E02/0360/3","UNSPECIFIED AGRICULTURAL EQUIPMENT"
7272,"E02/0536/2","ANIMAL TRAPPINGS"
7273,"E02/0545/3","CAMEL TRAPPINGS"
7274,"E02/0694/4","BELL"
7275,"E02/0695/4","BIT"
7276,"E02/0696/4","BLINKER"
7277,"E02/0697/4","BRIDLE"
7278,"E02/0698/4","REIN"
7279,"E02/0699/4","SADDLE"
7280,"E02/0700/4","UNSPECIFIED TRAPPINGS"
7281,"E02/0546/3","DOG/MONKEY TRAPPINGS"
7282,"E02/0547/4","COLLAR"
7283,"E02/0548/4","LEASH"
7284,"E02/0537/3","EQUINEHARNESS"
7285,"E02/0538/4","BELL"
7286,"E02/0539/4","BIT"
7287,"E02/0543/4","BLINKER"
7288,"E02/0540/4","BRIDLE"
7289,"E02/0541/4","REIN"
7290,"E02/0542/4","SADDLE"
7291,"E02/0544/4","UNSPECIFIED TRAPPINGS"
7292,"E02/0396/2","BUILDING EQUIPMENT"
7293,"E02/0397/3","BRICK MOULD"
7294,"E02/0398/3","LEVEL"
7295,"E02/0399/3","MASON'S FLOAT"
7296,"E02/0401/3","MAUL"
7297,"E02/0402/3","PLUMB-LINE"
7298,"E02/0403/4","PLUMB-BOB"
7299,"E02/0404/3","PLUMB-LINE WITH SUPPORT"
7300,"E02/0405/3","UNSPECIFIED BUILDING EQUIPMENT"
7301,"E02/0372/2","CARPENTERS & SCULPTORS TOOLS"
7302,"E02/0373/3","ADZE"
7303,"E02/0375/3","AWL"
7304,"E02/0376/3","AXE"
7305,"E02/0377/3","CHISEL"
7306,"E02/0378/3","DOWEL"
7307,"E02/0379/3","DRILL"
7308,"E02/0380/4","BIT"
7309,"E02/0381/4","BOW"
7310,"E02/0382/4","WEIGHT"
7311,"E02/0383/3","MALLET"
7312,"E02/0384/3","NAIL"
7313,"E02/0391/3","PART OF TOOL"
7314,"E02/0393/4","BLADE"
7315,"E02/0392/4","HANDLE"
7316,"E02/0394/4","STRAP"
7317,"E02/0386/3","PLANE"
7318,"E02/0385/3","PLUG"
7319,"E02/0387/3","SAW"
7320,"E02/0388/3","SCRAPER"
7321,"E02/0389/3","SQUARE"
7322,"E02/0390/3","WEDGE"
7323,"E02/0395/3","UNSPECIFIED CARPENTERS & SCULPTORS TOOL"
7324,"E02/0554/2","CORDAGE"
7325,"E02/0556/3","NET FOR CARRYING VESSELS"
7326,"E02/0555/3","ROPE"
7327,"E02/0406/2","COSMETIC AND MEDICAL EQUIPMENT AND IMPLEMENTS"
7328,"E02/0407/3","CARRYING RING FOR RAZOR, TWEEZERS, PICK"
7329,"E02/0408/3","COMB"
7330,"E02/0409/3","DISH"
7331,"E02/0410/3","GRINDER"
7332,"E02/0413/3","HAIRPIN"
7333,"E02/0414/3","KOHL"
7334,"E02/0415/4","KOHL POT"
7335,"E02/0416/4","KOHL STICK"
7336,"E02/0417/4","KOHL TUBE"
7337,"E02/0418/3","MIRROR"
7338,"E02/0419/4","CASE"
7339,"E02/0420/4","DISC"
7340,"E02/0421/4","HANDLE"
7341,"E02/0412/3","MORTAR"
7342,"E02/0422/3","PALETTE"
7343,"E02/0411/3","PESTLE"
7344,"E02/0423/3","PICK"
7345,"E02/0424/3","RAZOR"
7346,"E02/0425/4","CASE"
7347,"E02/0426/3","SPATULA"
7348,"E02/0427/3","SPOON"
7349,"E02/0428/3","TWEEZERS"
7350,"E02/0429/3","UNSPECIFIED COSMETIC AND MEDICAL EQUIPMENT AND IMPLEMENT"
7351,"E02/0475/2","DOMESTIC EQUIPMENT AND UTENSILS"
7352,"E02/0476/3","BROOM"
7353,"E02/0477/3","FLY-WHISK"
7354,"E02/0715/3","GRILL"
7355,"E02/0481/3","KNIFE"
7356,"E02/0478/3","LADLE"
7357,"E02/0691/3","MILLSTONE"
7358,"E02/0479/3","MORTAR"
7359,"E02/0480/3","PESTLE"
7360,"E02/0482/3","SPOON"
7361,"E02/0483/3","STRAINER"
7362,"E02/0484/3","UNSPECIFIED DOMESTIC EQUIPMENT AND UTENSIL"
7363,"E02/0515/2","GAME"
7364,"E02/0516/3","DICE/ASTRAGAL"
7365,"E02/0523/3","GAME COMPONENT"
7366,"E02/0525/4","CASTING STICK"
7367,"E02/0524/4","GAME PIECE"
7368,"E02/0526/4","KNUCKLEBONE"
7369,"E02/0517/3","GAMING BOARD"
7370,"E02/0518/4","HOUNDS AND JACKALS BOARD"
7371,"E02/0520/4","MEHEN/SERPENT GAME BOARD"
7372,"E02/0519/4","SENET-GAME/THIRTY SQUARE BOARD"
7373,"E02/0521/4","TWENTY SQUARE BOARD"
7374,"E02/0522/4","UNSPECIFIED GAMING BOARD"
7375,"E02/0485/2","LIGHTING EQUIPMENT AND IMPLEMENTS"
7376,"E02/0486/3","CANDELABRUM"
7377,"E02/0491/3","FIRE-DRILL"
7378,"E02/0487/3","LAMP"
7379,"E02/0488/4","PART OF LAMP"
7380,"E02/0489/3","LANTERN"
7381,"E02/0490/3","TORCH"
7382,"E02/0492/3","WICK"
7383,"E02/0339/2","MEASURING OF DISTANCE"
7384,"E02/0341/3","CUBIT ROD"
7385,"E02/0340/3","MEASURING ROPE"
7386,"E02/0336/2","MEASURING OF TIME"
7387,"E02/0337/3","CLEPSYDRA"
7388,"E02/0338/3","GNOMON/SUNDIAL"
7389,"E02/0350/2","MEASURING OF VOLUME"
7390,"E02/0351/3","GRAIN-MEASURE"
7391,"E02/0342/2","MEASURING OF WEIGHT"
7392,"E02/0343/3","BALANCE"
7393,"E02/0345/4","ARM"
7394,"E02/0346/4","KNOB"
7395,"E02/0349/4","PLUMMET"
7396,"E02/0347/4","SCALEPAN"
7397,"E02/0344/4","STEEL YARD"
7398,"E02/0348/4","WEIGHT"
7399,"E02/0549/2","MOULD"
7400,"E02/0550/3","AMULET MOULD"
7401,"E02/0551/3","FIGURINE MOULD"
7402,"E02/0553/3","JEWELLERY MOULD"
7403,"E02/0722/3","SHABTI MOULD"
7404,"E02/0552/3","TOOL MOULD"
7405,"E02/0493/2","MUSICAL INSTRUMENT"
7406,"E02/0505/3","PERCUSSION INSTRUMENT"
7407,"E02/0506/4","BELL"
7408,"E02/0508/4","CASTANET"
7409,"E02/0509/4","CLAPPER"
7410,"E02/0511/4","CYMBAL"
7411,"E02/0507/4","KETTLEDRUM"
7412,"E02/0513/4","RATTLE"
7413,"E02/0512/4","SISTRUM"
7414,"E02/0510/4","TAMBOURINE"
7415,"E02/0494/3","STRINGED INSTRUMENT"
7416,"E02/0495/4","HARP"
7417,"E02/0496/4","LUTE"
7418,"E02/0497/4","LYRE"
7419,"E02/0498/3","WIND INSTRUMENT"
7420,"E02/0503/4","CLARINET"
7421,"E02/0500/4","DOUBLE FLUTE"
7422,"E02/0502/4","DOUBLE PIPE"
7423,"E02/0499/4","FLUTE"
7424,"E02/0501/4","PIPE"
7425,"E02/0504/4","TRUMPET"
7426,"E02/0514/3","UNSPECIFIED MUSICAL INSTRUMENT"
7427,"E02/0472/2","SEWING EQUIPMENT"
7428,"E02/0473/3","NEEDLE"
7429,"E02/0474/3","THREAD/YARN"
7430,"E02/0361/2","SPINNING AND WEAVING"
7431,"E02/0370/3","COMB"
7432,"E02/0365/3","DISTAFF"
7433,"E02/0366/3","LOOM"
7434,"E02/0368/4","SHUTTLE"
7435,"E02/0367/4","WARP"
7436,"E02/0369/4","WEIGHTS OF A LOOM"
7437,"E02/0362/3","SPINDLE"
7438,"E02/0363/4","SPINDLE SHAFT"
7439,"E02/0364/4","SPINDLE WHORL"
7440,"E02/0371/3","UNSPECIFIED SPINNING AND WEAVING IMPLEMENT"
7441,"E02/0527/2","TOY"
7442,"E02/0528/3","BALL"
7443,"E02/0529/3","DANCING DWARFS"
7444,"E02/0530/3","DOLL"
7445,"E02/0531/3","PUPPET"
7446,"E02/0532/3","RATTLE"
7447,"E02/0533/3","TOP"
7448,"E02/0534/3","WHISTLE"
7449,"E02/0535/3","UNSPECIFIED TOY"
7450,"E02/0453/2","TRANSPORT"
7451,"E02/0458/3","BOAT"
7452,"E02/0459/4","PART OF BOAT"
7453,"E02/0454/3","CHARIOT"
7454,"E02/0455/4","PART OF CHARIOT"
7455,"E02/0456/3","SLEDGE"
7456,"E02/0457/3","YOKE"
7457,"E02/0460/3","UNSPECIFIED TRANSPORT EQUIPMENT"
7458,"E02/0430/2","WARFARE, HUNTING AND FISHING EQUIPMENT"
7459,"E02/0431/3","ARROW"
7460,"E02/0432/4","ARROW HEAD"
7461,"E02/0434/3","AXE"
7462,"E02/0435/3","BIRD TRAP"
7463,"E02/0436/3","BOW"
7464,"E02/0437/3","BOW-CASE"
7465,"E02/0438/3","CLUB"
7466,"E02/0439/3","DAGGER"
7467,"E02/0442/3","HARPOON"
7468,"E02/0443/3","HOOK"
7469,"E02/0445/3","MACE"
7470,"E02/0723/4","MACE-HEAD"
7471,"E02/0446/3","NET"
7472,"E02/0448/4","FLOATER OF NET"
7473,"E02/0447/4","SINKER OF NET"
7474,"E02/0433/3","QUIVER"
7475,"E02/0440/3","SHEATH"
7476,"E02/0441/3","SHIELD"
7477,"E02/0449/3","SLING"
7478,"E02/0693/4","BALL OF SLING"
7479,"E02/0450/3","SPEAR"
7480,"E02/0444/3","SPEAR CASE"
7481,"E02/0451/3","THROW-STICK/BOOMERANG"
7482,"E02/0452/3","UNSPECIFIED WARFARE,HUNTING,FISHING EQUIPMENT"
7483,"E02/0461/2","WRITING EQUIPMENT"
7484,"E02/0462/3","BRUSH"
7485,"E02/0468/3","BURNISHER"
7486,"E02/0463/3","GRINDER"
7487,"E02/0465/3","INK CAKE"
7488,"E02/0466/3","INK POT"
7489,"E02/0467/3","PALETTE"
7490,"E02/0469/3","PEN"
7491,"E02/0464/3","PESTLE"
7492,"E02/0470/3","STYLUS"
7493,"E02/0471/3","WATER POT"
7494,"E02/0557/2","UNSPECIFIED EQUIPEMNT"
7495,"E02/0138/1","JEWELLERY"
7496,"E02/0158/2","AMULET"
7497,"E02/0718/3","ANKH-AMULET"
7498,"E02/0719/3","UDJAT-AMULET"
7499,"E02/0720/3","DJED-AMULET"
7500,"E02/0141/2","ANKLET"
7501,"E02/0140/2","ARMLET"
7502,"E02/0139/2","BRACELET"
7503,"E02/0148/2","DIADEM"
7504,"E02/0146/2","EAR PLUG"
7505,"E02/0145/2","EARRING"
7506,"E02/0147/2","EAR STUD"
7507,"E02/0142/2","FINGER RING"
7508,"E02/0143/3","BEZEL"
7509,"E02/0144/3","RING"
7510,"E02/0159/2","MEDALLION"
7511,"E02/0149/2","NECKLACE"
7512,"E02/0154/3","BEAD"
7513,"E02/0155/3","CLASP"
7514,"E02/0152/3","COUNTERPOISE/PENDANT"
7515,"E02/0153/3","NECKLACE TERMINAL"
7516,"E02/0157/2","PECTORAL"
7517,"E02/0160/2","WESEKH-COLLAR"
7518,"E02/0161/2","UNSPECIFIED JEWELLERY"
7519,"E02/0558/1","MODEL"
7520,"E02/0559/2","ARCHITECTURAL MODEL"
7521,"E02/0560/3","CAPITAL OF COLUMN (MODEL)"
7522,"E02/0561/3","CHAPEL (MODEL)"
7523,"E02/0562/3","COLUMN (MODEL)"
7524,"E02/0566/3","HOUSE (MODEL)"
7525,"E02/0563/3","NAOS (MODEL)"
7526,"E02/0564/3","PYLON (MODEL)"
7527,"E02/0565/3","SHRINE (MODEL)"
7528,"E02/0567/3","STAIRCASE (MODEL)"
7529,"E02/0569/3","TEMPLE (MODEL)"
7530,"E02/0568/3","TOWER (MODEL)"
7531,"E02/0603/2","BAKERY (MODEL)"
7532,"E02/0571/2","BOAT (MODEL)"
7533,"E02/0572/3","FISHING BOAT (MODEL)"
7534,"E02/0575/3","PAPYRUS BOAT (MODEL)"
7535,"E02/0577/3","PART OF BOAT (MODEL)"
7536,"E02/0578/4","AFTERCASTLE (MODEL)"
7537,"E02/0579/4","CABIN (MODEL)"
7538,"E02/0580/4","CABIN DOOR (MODEL)"
7539,"E02/0601/4","CREW/PASSENGERS (MODEL)"
7540,"E02/0581/4","DECKHOUSE (MODEL)"
7541,"E02/0582/4","FORECASTLE (MODEL)"
7542,"E02/0583/4","HULL (MODEL)"
7543,"E02/0597/4","LOWER YARD (MODEL)"
7544,"E02/0584/4","MAST (MODEL)"
7545,"E02/0585/4","MAST SUPPORT (MODEL)"
7546,"E02/0586/4","OAR (MODEL)"
7547,"E02/0587/4","ROPE (MODEL)"
7548,"E02/0588/4","RUDDER OAR (MODEL)"
7549,"E02/0589/4","RUDDER SUPPORT (MODEL)"
7550,"E02/0590/4","SAIL (MODEL)"
7551,"E02/0599/4","SOUNDING POLE (MODEL)"
7552,"E02/0591/4","STANDARD (MODEL)"
7553,"E02/0592/4","STEM (MODEL)"
7554,"E02/0593/4","STEM POST (MODEL)"
7555,"E02/0594/4","STERN POST (MODEL)"
7556,"E02/0595/4","TILLER (MODEL)"
7557,"E02/0598/4","UPPER YARD (MODEL)"
7558,"E02/0596/4","YARD (MODEL)"
7559,"E02/0600/4","UNSPECIFIED PART OF BOAT (MODEL)"
7560,"E02/0573/3","ROWING BOAT (MODEL)"
7561,"E02/0574/3","SAILING BOAT (MODEL)"
7562,"E02/0576/3","SOLAR BOAT (MODEL)"
7563,"E02/0692/2","BREWERY (MODEL)"
7564,"E02/0602/2","BUTCHER'S SHOP (MODEL)"
7565,"E02/0702/2","CATTLE BREEDING (MODEL)"
7566,"E02/0604/2","CARPENTER'S SHOP (MODEL)"
7567,"E02/0605/2","COUNTING CATTLE (MODEL)"
7568,"E02/0612/2","FOOD OFFERING (MODEL)"
7569,"E02/0613/3","BREAD (MODEL)"
7570,"E02/0614/3","CAKE (MODEL)"
7571,"E02/0615/3","MEAT PIECE (MODEL)"
7572,"E02/0616/3","TRUSSED FOWL (MODEL)"
7573,"E02/0617/3","UNSPECIFIED FOOD OFFERING (MODEL)"
7574,"E02/0606/2","FURNITURE (MODEL)"
7575,"E02/0607/3","BED (MODEL)"
7576,"E02/0608/3","CHAIR (MODEL)"
7577,"E02/0609/3","HEADREST (MODEL)"
7578,"E02/0610/3","STOOL (MODEL)"
7579,"E02/0611/3","UNSPECIFIED FURNITURE (MODEL)"
7580,"E02/0618/2","GARDEN (MODEL)"
7581,"E02/0619/2","GRANARY (MODEL)"
7582,"E02/0620/2","HOUSE (MODEL)"
7583,"E02/0570/2","MILITARY UNIT (MODEL)"
7584,"E02/0721/2","MILK SCENE (MODEL)"
7585,"E02/0621/2","OFFERING BEARER (MODEL)"
7586,"E02/0622/2","PLOUGHING (MODEL)"
7587,"E02/0623/2","TOOL (MODEL)"
7588,"E02/0624/3","ADZE (MODEL)"
7589,"E02/0625/3","AXE (MODEL)"
7590,"E02/0626/3","CHISEL (MODEL)"
7591,"E02/0627/3","DRILL (MODEL)"
7592,"E02/0628/3","REAMER (MODEL)"
7593,"E02/0629/3","SAW (MODEL)"
7594,"E02/0630/3","SQUARE (MODEL)"
7595,"E02/0631/3","UNSPECIFIED TOOL (MODEL)"
7596,"E02/0632/2","WEAVING AND SPINNING WORKSHOP (MODEL)"
7597,"E02/0633/2","UNSPECIFIED MODEL"
7598,"E02/0687/1","NUMISMATICS"
7599,"E02/0688/2","COIN"
7600,"E02/0266/1","ORGANIC REMAINS"
7601,"E02/0267/2","BIRD"
7602,"E02/0270/3","BIRD MUMMY"
7603,"E02/0271/4","FALCON MUMMY"
7604,"E02/0272/4","IBIS MUMMY"
7605,"E02/0273/4","UNSPECIFIED BIRD MUMMY"
7606,"E02/0716/3","FEATHER"
7607,"E02/0268/3","OSTRICH EGG"
7608,"E02/0269/3","OSTRICH EGG-SHELL"
7609,"E02/0274/2","FISH"
7610,"E02/0275/3","FISH MUMMY"
7611,"E02/0276/2","FOOD"
7612,"E02/0281/3","BEER WORT"
7613,"E02/0277/3","BREAD"
7614,"E02/0278/3","CAKE"
7615,"E02/0279/3","GREASE"
7616,"E02/0282/3","HONEY"
7617,"E02/0280/3","WINE MUST"
7618,"E02/0283/3","UNSPECIFIED FOOD"
7619,"E02/0284/2","HUMAN"
7620,"E02/0286/3","HUMAN BONE"
7621,"E02/0288/3","HUMAN CRANIUM"
7622,"E02/0287/3","HUMAN HAIR"
7623,"E02/0290/3","HUMAN MUMMY"
7624,"E02/0293/4","CHILD MUMMY"
7625,"E02/0294/4","ELEMENT OF HUMAN MUMMY"
7626,"E02/0292/4","FEMALE MUMMY"
7627,"E02/0291/4","MALE MUMMY"
7628,"E02/0285/3","HUMAN SKELETON"
7629,"E02/0289/3","UNSPECIFIED HUMAN REMAINS"
7630,"E02/0295/2","INSECT"
7631,"E02/0296/2","MAMMAL"
7632,"E02/0298/3","MAMMAL BONE"
7633,"E02/0299/3","MAMMAL CRANIUM"
7634,"E02/0300/3","MAMMAL HORN"
7635,"E02/0302/3","MAMMAL MUMMY"
7636,"E02/0303/4","BULL MUMMY"
7637,"E02/0304/4","CAT MUMMY"
7638,"E02/0305/4","COW MUMMY"
7639,"E02/0306/4","DOG MUMMY"
7640,"E02/0307/4","ICHNEUMON MUMMY"
7641,"E02/0308/4","MONKEY MUMMY"
7642,"E02/0309/4","RAM MUMMY"
7643,"E02/0310/4","UNSPECIFIED MAMMAL MUMMY"
7644,"E02/0297/3","MAMMAL SKELETON"
7645,"E02/0301/3","UNSPECIFIED MAMMAL REMAINS"
7646,"E02/0311/2","REPTILE"
7647,"E02/0312/3","REPTILE MUMMY"
7648,"E02/0313/4","CROCODILE MUMMY"
7649,"E02/0314/4","LIZARD MUMMY"
7650,"E02/0315/4","SERPENT MUMMY"
